Date,Close,High,Low,Open,Volume
2025-01-29,438.6000061035156,445.0,425.5,432.0,813089
2025-01-30,434.95001220703125,441.04998779296875,432.20001220703125,440.8500061035156,679940
2025-01-31,433.25,444.8500061035156,431.1499938964844,432.0,956270
2025-02-01,442.54998779296875,463.1499938964844,434.0,434.0,735312
2025-02-03,440.1499938964844,450.0,437.29998779296875,443.6000061035156,1116625
2025-02-04,438.45001220703125,444.20001220703125,435.0,440.0,432378
2025-02-05,439.45001220703125,446.6000061035156,437.20001220703125,444.0,2864641
2025-02-06,435.5,445.0,434.1499938964844,440.20001220703125,468315
2025-02-07,432.6499938964844,437.70001220703125,426.1499938964844,437.70001220703125,643474
2025-02-10,418.70001220703125,435.20001220703125,413.54998779296875,432.6499938964844,560266
2025-02-11,399.6000061035156,419.54998779296875,397.8500061035156,418.70001220703125,842299
2025-02-12,391.29998779296875,407.04998779296875,386.8500061035156,402.70001220703125,1485996
2025-02-13,397.1499938964844,410.54998779296875,394.0,394.0,1080872
2025-02-14,392.29998779296875,402.95001220703125,385.3500061035156,399.95001220703125,752861
2025-02-17,394.04998779296875,397.79998779296875,386.95001220703125,392.29998779296875,825927
2025-02-18,391.95001220703125,395.8999938964844,387.0,394.95001220703125,1869565
2025-02-19,389.70001220703125,396.29998779296875,383.54998779296875,392.45001220703125,642099
2025-02-20,389.54998779296875,396.20001220703125,387.79998779296875,391.0,941863
2025-02-21,384.79998779296875,404.95001220703125,383.25,390.3500061035156,1307943
2025-02-24,374.54998779296875,384.0,369.45001220703125,383.25,1077871
2025-02-25,366.04998779296875,378.25,362.04998779296875,378.25,926089
2025-02-27,364.54998779296875,370.6000061035156,355.1000061035156,368.54998779296875,1007426
2025-02-28,375.29998779296875,380.0,360.25,364.04998779296875,2488759
2025-03-03,365.1499938964844,378.1499938964844,362.5,374.3999938964844,2142649
2025-03-04,358.95001220703125,375.0,353.6000061035156,365.04998779296875,2231156
2025-03-05,367.20001220703125,368.6000061035156,359.20001220703125,360.54998779296875,1374051
2025-03-06,368.95001220703125,379.75,365.20001220703125,370.8999938964844,934184
2025-03-07,366.54998779296875,373.1499938964844,365.1000061035156,370.0,880191
2025-03-10,364.75,378.95001220703125,363.04998779296875,368.0,980398
2025-03-11,364.6499938964844,368.04998779296875,353.1499938964844,360.70001220703125,1052514
2025-03-12,352.70001220703125,370.0,350.1499938964844,364.70001220703125,1496850
2025-03-13,354.04998779296875,365.0,351.1499938964844,356.95001220703125,1282853
2025-03-17,357.70001220703125,363.70001220703125,352.1499938964844,356.95001220703125,949906
2025-03-18,357.70001220703125,357.70001220703125,357.70001220703125,357.70001220703125,0
2025-03-19,356.1499938964844,361.3500061035156,352.5,358.1000061035156,1039265
2025-03-20,358.8999938964844,370.1499938964844,356.5,358.95001220703125,1109422
2025-03-21,364.45001220703125,373.6000061035156,359.8999938964844,359.8999938964844,2156086
2025-03-24,359.0,371.1000061035156,358.1000061035156,365.0,1016234
2025-03-25,347.0,362.8999938964844,345.29998779296875,362.75,2935844
2025-03-26,353.04998779296875,354.95001220703125,340.04998779296875,345.1000061035156,1518498
2025-03-27,358.29998779296875,360.54998779296875,349.0,353.0,1426801
2025-03-28,356.6499938964844,361.8999938964844,349.5,358.04998779296875,1463820
2025-04-01,344.8999938964844,357.70001220703125,343.45001220703125,356.6499938964844,967081
2025-04-02,343.1000061035156,351.0,340.95001220703125,348.6499938964844,1506126
2025-04-03,350.6000061035156,353.8999938964844,342.0,343.1000061035156,1639182
2025-04-04,348.04998779296875,353.3999938964844,340.8999938964844,352.79998779296875,1955227
2025-04-07,346.25,348.20001220703125,327.29998779296875,335.0,1579313
2025-04-08,349.6499938964844,352.0,342.6000061035156,350.0,751691
2025-04-09,358.20001220703125,361.5,344.04998779296875,344.04998779296875,566462
2025-04-11,360.29998779296875,362.8999938964844,353.54998779296875,361.04998779296875,617003
2025-04-15,383.1499938964844,385.95001220703125,362.8999938964844,365.5,1133564
2025-04-16,386.1499938964844,393.04998779296875,381.25,384.5,696091
2025-04-17,390.3999938964844,395.8999938964844,382.25,382.25,930541
2025-04-21,394.8999938964844,416.70001220703125,390.79998779296875,393.5,2547466
2025-04-22,400.79998779296875,402.95001220703125,390.04998779296875,394.8999938964844,503532
2025-04-23,406.0,407.5,395.3999938964844,404.0,533601
2025-04-24,403.04998779296875,407.6499938964844,397.5,406.04998779296875,345843
2025-04-25,397.70001220703125,412.29998779296875,389.20001220703125,403.95001220703125,614999
2025-04-28,397.8999938964844,402.8999938964844,391.3500061035156,396.8999938964844,392938
2025-04-29,398.20001220703125,413.25,395.75,402.0,542450
2025-04-30,389.79998779296875,397.5,375.0,375.0,4484437
2025-05-02,377.04998779296875,382.95001220703125,366.70001220703125,380.25,2101742
2025-05-05,373.1499938964844,380.1000061035156,370.04998779296875,377.45001220703125,1667238
2025-05-06,356.1000061035156,375.8999938964844,354.5,373.0,1709414
2025-05-07,356.8999938964844,361.79998779296875,348.29998779296875,360.0,2062437
2025-05-08,354.95001220703125,369.70001220703125,352.0,358.8999938964844,1013965
2025-05-09,359.70001220703125,363.8500061035156,349.1499938964844,350.0,1812550
2025-05-12,373.3999938964844,379.70001220703125,367.3500061035156,377.70001220703125,1346116
2025-05-13,389.3999938964844,405.6000061035156,370.0,376.0,6170245
2025-05-14,403.6000061035156,407.5,385.1499938964844,392.0,4624157
2025-05-15,420.1000061035156,423.79998779296875,402.6000061035156,404.0,4733869
2025-05-16,450.8999938964844,467.79998779296875,415.79998779296875,423.95001220703125,6979443
2025-05-19,445.6000061035156,453.20001220703125,436.6000061035156,452.70001220703125,3934880
2025-05-20,436.79998779296875,443.04998779296875,428.5,442.0,2892042
2025-05-21,437.29998779296875,444.79998779296875,431.8999938964844,433.54998779296875,1219585
2025-05-22,447.8500061035156,450.95001220703125,434.54998779296875,436.0,1634075
2025-05-23,463.04998779296875,467.0,440.70001220703125,444.70001220703125,1844701
2025-05-26,463.6499938964844,470.0,450.5,463.04998779296875,1339733
2025-05-27,465.75,469.8999938964844,456.79998779296875,465.0,1086444
2025-05-28,476.0,478.70001220703125,464.3999938964844,466.0,1238171
2025-05-29,478.75,486.0,472.20001220703125,476.0,1342163
2025-05-30,477.6499938964844,481.25,473.04998779296875,476.0,1563407
2025-06-02,474.1000061035156,480.6499938964844,470.25,477.6000061035156,1474271
2025-06-03,472.54998779296875,481.8500061035156,467.04998779296875,476.3500061035156,910758
2025-06-04,467.1000061035156,480.29998779296875,466.0,472.6000061035156,554923
2025-06-05,470.5,477.04998779296875,467.1000061035156,471.25,507293
2025-06-06,470.0,470.75,464.45001220703125,469.8500061035156,816434
2025-06-09,466.70001220703125,473.70001220703125,465.29998779296875,471.04998779296875,809140
2025-06-10,461.3999938964844,469.1000061035156,453.1000061035156,466.8500061035156,726753
2025-06-11,463.04998779296875,464.6499938964844,457.79998779296875,462.0,822257
2025-06-12,455.3500061035156,463.04998779296875,451.1499938964844,463.04998779296875,359053
2025-06-13,443.70001220703125,455.6499938964844,435.20001220703125,435.20001220703125,843364
2025-06-16,450.20001220703125,453.8500061035156,436.0,444.0,1045355
2025-06-17,438.1000061035156,454.5,430.6000061035156,452.6000061035156,983724
2025-06-18,436.3500061035156,444.0,432.6000061035156,440.1499938964844,279112
2025-06-19,428.6000061035156,436.45001220703125,422.8999938964844,435.0,738034
2025-06-20,425.75,434.3999938964844,422.20001220703125,428.70001220703125,885323
2025-06-23,431.20001220703125,435.1499938964844,417.3500061035156,419.0,798431
2025-06-24,427.8999938964844,438.79998779296875,423.3999938964844,438.79998779296875,445172
2025-06-25,430.1000061035156,442.0,419.04998779296875,428.0,19789242
2025-06-26,423.6000061035156,441.75,421.3999938964844,438.70001220703125,1557871
2025-06-27,418.70001220703125,430.6000061035156,417.3500061035156,427.54998779296875,1418391
2025-06-30,422.70001220703125,424.8500061035156,413.79998779296875,423.75,3078730
2025-07-01,423.8500061035156,428.1000061035156,412.6000061035156,425.0,1597135
2025-07-02,419.8999938964844,426.1000061035156,414.1000061035156,424.79998779296875,1708031
2025-07-03,418.8999938964844,420.45001220703125,414.54998779296875,417.1499938964844,886472
2025-07-04,423.25,425.1499938964844,416.54998779296875,418.8500061035156,824319
2025-07-07,422.0,425.79998779296875,417.54998779296875,425.79998779296875,492117
2025-07-08,427.70001220703125,428.3999938964844,420.8999938964844,422.0,404653
2025-07-09,432.1499938964844,437.79998779296875,425.0,428.0,705068
2025-07-10,427.1499938964844,436.0,424.6000061035156,432.20001220703125,301784
2025-07-11,424.79998779296875,428.0,417.8500061035156,424.0,495400
2025-07-14,422.20001220703125,425.6000061035156,419.5,423.95001220703125,277253
2025-07-15,428.3500061035156,430.70001220703125,421.04998779296875,422.20001220703125,688544
2025-07-16,439.5,452.0,428.54998779296875,430.0,1554937
2025-07-17,434.0,441.70001220703125,432.0,440.0,381692
2025-07-18,433.3999938964844,438.1000061035156,431.0,435.5,286362
2025-07-21,442.3999938964844,444.0,429.6000061035156,433.5,547157
2025-07-22,444.20001220703125,447.0,436.0,441.6000061035156,434478
2025-07-23,442.45001220703125,448.20001220703125,440.0,447.0,387045
2025-07-24,430.3999938964844,445.79998779296875,428.0,445.79998779296875,426889
2025-07-25,425.1000061035156,442.5,422.79998779296875,430.3999938964844,378053
2025-07-28,423.6000061035156,426.45001220703125,418.3999938964844,423.1499938964844,543682
2025-07-29,426.75,429.3500061035156,418.1000061035156,420.20001220703125,493744
2025-07-30,447.79998779296875,450.8999938964844,421.5,425.0,4326599
2025-07-31,444.6499938964844,450.0,438.04998779296875,440.95001220703125,569913
2025-08-01,435.54998779296875,443.8999938964844,431.29998779296875,443.8999938964844,567692
2025-08-04,435.29998779296875,438.54998779296875,421.25,435.54998779296875,1291147
2025-08-05,432.8999938964844,439.6000061035156,428.0,435.29998779296875,502670
2025-08-06,430.8999938964844,436.5,425.8999938964844,432.6000061035156,415517
2025-08-07,432.70001220703125,436.8999938964844,425.6000061035156,430.8999938964844,606853
2025-08-08,434.8999938964844,438.0,430.04998779296875,430.04998779296875,463941
2025-08-11,435.25,440.6000061035156,433.1000061035156,435.04998779296875,305005
2025-08-12,444.8500061035156,446.1000061035156,434.0,437.5,419399
2025-08-13,444.75,450.0,441.6000061035156,445.0,2351468
2025-08-14,438.54998779296875,455.0,437.04998779296875,444.0,2244851
2025-08-18,446.6499938964844,462.0,442.8500061035156,451.45001220703125,2057857
2025-08-19,438.75,450.04998779296875,438.20001220703125,450.0,958627
2025-08-20,436.29998779296875,444.04998779296875,434.8500061035156,440.8500061035156,584826
2025-08-21,440.20001220703125,449.20001220703125,437.25,440.54998779296875,688348
2025-08-22,444.54998779296875,447.3500061035156,436.0,441.20001220703125,583530
2025-08-25,443.5,447.20001220703125,436.5,445.6000061035156,580845
2025-08-26,435.04998779296875,442.6499938964844,428.0,442.1000061035156,663872
2025-08-28,442.75,450.6000061035156,428.54998779296875,435.04998779296875,602002
2025-08-29,446.8500061035156,456.8999938964844,442.6000061035156,445.3500061035156,1468323
2025-09-01,449.5,452.04998779296875,445.1000061035156,448.54998779296875,308685
2025-09-02,439.75,455.8500061035156,439.0,449.5,984300
2025-09-03,452.04998779296875,454.20001220703125,441.04998779296875,443.20001220703125,683765
2025-09-04,443.8500061035156,494.0,440.29998779296875,494.0,6020837
2025-09-05,441.75,451.25,439.25,446.0,646147
2025-09-08,451.6000061035156,457.25,439.8999938964844,444.5,704522
2025-09-09,440.0,450.95001220703125,436.79998779296875,447.5,370242
2025-09-10,438.79998779296875,444.79998779296875,437.20001220703125,442.8500061035156,367465
2025-09-11,443.70001220703125,445.5,438.0,442.1499938964844,533101
2025-09-12,443.3500061035156,445.95001220703125,439.04998779296875,443.5,409120
2025-09-15,442.6000061035156,444.8999938964844,439.29998779296875,441.5,340710
2025-09-16,450.8500061035156,452.54998779296875,438.45001220703125,441.95001220703125,9918275
2025-09-17,450.45001220703125,454.0,446.54998779296875,454.0,801747
2025-09-18,448.54998779296875,452.79998779296875,444.0,450.5,357590
2025-09-19,449.5,457.29998779296875,445.54998779296875,448.0,1342269
2025-09-22,448.70001220703125,454.95001220703125,447.79998779296875,450.0,336977
2025-09-23,450.8500061035156,452.25,447.54998779296875,448.70001220703125,309690
2025-09-24,456.29998779296875,460.8500061035156,449.0,450.8500061035156,637670
2025-09-25,455.8999938964844,460.45001220703125,451.1000061035156,456.29998779296875,386842
2025-09-26,445.8500061035156,454.8999938964844,444.5,452.54998779296875,468090
2025-09-29,438.6000061035156,448.5,432.25,446.45001220703125,1989019
2025-09-30,446.75,452.54998779296875,439.54998779296875,440.0,450535
2025-10-01,457.6000061035156,459.79998779296875,445.3999938964844,449.8999938964844,388407
2025-10-03,457.0,459.8500061035156,453.54998779296875,457.6000061035156,220895
2025-10-06,457.5,459.79998779296875,455.0,459.79998779296875,233364
2025-10-07,476.3999938964844,480.54998779296875,454.79998779296875,457.5,2223089
2025-10-08,482.1000061035156,486.70001220703125,473.79998779296875,475.25,864175
2025-10-09,478.6000061035156,484.8999938964844,476.0,479.70001220703125,537322
2025-10-10,478.75,481.0,474.0,478.6000061035156,414140
2025-10-13,479.70001220703125,481.5,469.6000061035156,478.0,299880
2025-10-14,467.45001220703125,479.6499938964844,463.1000061035156,479.5,520909
2025-10-15,485.1000061035156,490.0,465.70001220703125,465.70001220703125,795930
2025-10-16,490.45001220703125,495.95001220703125,480.0,481.3999938964844,891911
2025-10-17,503.95001220703125,508.6000061035156,490.6499938964844,495.04998779296875,1654269
2025-10-20,495.1000061035156,505.0,491.0,505.0,450678
2025-10-21,495.6000061035156,504.6000061035156,480.0,499.0,226612
2025-10-23,493.8999938964844,502.0,492.29998779296875,495.6000061035156,268066
2025-10-24,488.04998779296875,497.95001220703125,486.79998779296875,493.8999938964844,612443
2025-10-27,487.3999938964844,491.1000061035156,482.0,487.8999938964844,338831
2025-10-28,494.6499938964844,498.3999938964844,486.8999938964844,486.95001220703125,380356
2025-10-29,480.45001220703125,484.3999938964844,461.95001220703125,480.0,3546603
2025-10-30,481.04998779296875,483.3999938964844,470.45001220703125,480.70001220703125,377871
2025-10-31,494.3999938964844,500.0,481.6499938964844,483.6000061035156,1544477
2025-11-03,487.0,499.0,484.8999938964844,494.54998779296875,335890
2025-11-04,488.54998779296875,491.6499938964844,484.3500061035156,486.8999938964844,386183
2025-11-06,486.70001220703125,489.8500061035156,477.20001220703125,483.04998779296875,189589
2025-11-07,488.6499938964844,492.04998779296875,474.95001220703125,485.79998779296875,249847
2025-11-10,490.75,498.0,488.0,488.6499938964844,303178
2025-11-11,490.0,492.6000061035156,487.04998779296875,490.0,117957
2025-11-12,497.6000061035156,499.75,485.04998779296875,492.0,267805
2025-11-13,500.8500061035156,504.8999938964844,495.79998779296875,498.0,550934
2025-11-14,522.4500122070312,531.8499755859375,500.5,502.0,2771568
2025-11-17,520.25,534.0,518.5499877929688,528.4500122070312,1306153
2025-11-18,515.5499877929688,524.2999877929688,512.2000122070312,522.0,537500
2025-11-19,507.75,517.0,504.6499938964844,517.0,212084
2025-11-20,505.54998779296875,510.3999938964844,503.29998779296875,507.75,130538
2025-11-21,491.3999938964844,504.5,486.54998779296875,502.95001220703125,343313
2025-11-24,496.8999938964844,499.95001220703125,481.45001220703125,491.3999938964844,337554
2025-11-25,496.25,498.0,486.25,494.8999938964844,205132
2025-11-26,489.79998779296875,496.95001220703125,485.0,496.95001220703125,318238
2025-11-27,491.0,493.0,487.75,490.3999938964844,187007
2025-11-28,487.95001220703125,492.75,483.0,491.04998779296875,344587
2025-12-01,481.0,491.8999938964844,479.45001220703125,489.0,2026407
2025-12-02,479.29998779296875,484.8999938964844,477.70001220703125,481.0,377228
2025-12-03,471.54998779296875,486.8999938964844,470.0,486.8999938964844,2168966
2025-12-04,465.0,475.70001220703125,463.95001220703125,471.0,487950
2025-12-05,457.8500061035156,467.29998779296875,455.0,464.8999938964844,528128
2025-12-08,461.70001220703125,471.0,455.8500061035156,459.0,1548247
2025-12-09,470.3999938964844,471.8999938964844,456.54998779296875,461.70001220703125,999170
2025-12-10,468.8500061035156,475.6000061035156,466.04998779296875,467.29998779296875,279352
2025-12-11,465.1499938964844,471.8500061035156,464.29998779296875,471.8500061035156,170839
2025-12-12,464.6000061035156,468.6499938964844,461.6499938964844,465.1499938964844,351157
2025-12-15,466.5,476.70001220703125,463.1000061035156,465.95001220703125,586095
2025-12-16,461.45001220703125,467.6000061035156,455.25,465.0,659325
2025-12-17,461.70001220703125,464.04998779296875,457.29998779296875,464.04998779296875,430736
2025-12-18,461.5,466.04998779296875,458.0,461.0,287700
2025-12-19,465.3500061035156,467.79998779296875,458.0,458.79998779296875,227684
2025-12-22,461.3500061035156,468.04998779296875,459.0,465.5,209311
2025-12-23,460.20001220703125,463.6499938964844,458.0,463.54998779296875,177247
2025-12-24,453.3999938964844,461.0,452.04998779296875,461.0,483710
2025-12-26,443.5,457.0,442.54998779296875,453.20001220703125,396547
2025-12-29,441.70001220703125,446.0,437.54998779296875,441.0,290875
2025-12-30,448.75,450.70001220703125,440.6000061035156,441.70001220703125,385454
2025-12-31,455.0,456.29998779296875,445.1000061035156,448.0,231591
